Time,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
10:30:00,9.846153846153847,8.192307692307692,11.76923076923077,11.153846153846153,8.73076923076923,8.711538461538462,9.88679245283019
10:45:00,9.115384615384615,7.865384615384615,12.557692307692308,11.153846153846153,7.865384615384615,8.192307692307692,7.962264150943396
11:00:00,7.673076923076923,8.211538461538462,11.173076923076923,11.923076923076923,7.0576923076923075,7.653846153846154,6.849056603773585
11:15:00,8.557692307692308,7.5576923076923075,11.692307692307692,12.557692307692308,7.75,7.076923076923077,6.188679245283019
11:30:00,7.230769230769231,6.730769230769231,11.51923076923077,11.923076923076923,9.153846153846153,6.9423076923076925,7.39622641509434
11:45:00,8.346153846153847,7.519230769230769,11.557692307692308,10.865384615384615,8.0,8.134615384615385,8.69811320754717
12:00:00,7.615384615384615,7.788461538461538,11.115384615384615,9.5,7.038461538461538,9.076923076923077,7.943396226415095
12:15:00,9.096153846153847,7.903846153846154,11.26923076923077,9.903846153846153,7.173076923076923,6.769230769230769,8.49056603773585
12:30:00,9.153846153846153,6.5576923076923075,11.653846153846153,8.73076923076923,7.596153846153846,6.980769230769231,6.981132075471698
12:45:00,8.153846153846153,7.153846153846154,11.01923076923077,9.98076923076923,6.903846153846154,6.961538461538462,7.830188679245283
13:00:00,7.384615384615385,6.346153846153846,10.692307692307692,9.442307692307692,6.326923076923077,6.4423076923076925,9.660377358490566
13:15:00,6.9423076923076925,6.038461538461538,12.01923076923077,8.865384615384615,6.826923076923077,7.153846153846154,10.0
13:30:00,6.769230769230769,8.076923076923077,11.173076923076923,7.75,6.634615384615385,7.0576923076923075,11.09433962264151
13:45:00,9.75,7.4423076923076925,12.23076923076923,9.634615384615385,8.442307692307692,9.307692307692308,10.90566037735849
14:00:00,7.673076923076923,6.423076923076923,11.326923076923077,9.346153846153847,12.442307692307692,6.634615384615385,7.584905660377358
14:15:00,8.826923076923077,7.4423076923076925,11.096153846153847,10.403846153846153,9.846153846153847,10.5,8.452830188679245
14:30:00,11.173076923076923,9.5,11.0,10.442307692307692,9.51923076923077,10.884615384615385,12.79245283018868
14:45:00,14.673076923076923,10.807692307692308,10.326923076923077,10.25,9.365384615384615,12.98076923076923,12.056603773584905
15:00:00,11.76923076923077,8.51923076923077,11.25,9.826923076923077,8.923076923076923,8.73076923076923,9.264150943396226
15:15:00,11.788461538461538,9.615384615384615,10.807692307692308,9.961538461538462,10.307692307692308,10.557692307692308,9.30188679245283
15:30:00,23.03846153846154,16.557692307692307,9.98076923076923,10.096153846153847,19.903846153846153,20.28846153846154,19.056603773584907
